t_s,j22,j23,j24,j25,j26,j27,j28,j12
22.920041,0.042077,-0.078281,0.146327,-0.105389,-0.457941,0.000000,0.000000,-0.060451
22.940043,0.042280,-0.078197,0.146351,-0.104371,-0.457893,0.000000,0.000000,-0.060732
22.960041,0.042412,-0.078149,0.146232,-0.104383,-0.457917,0.000000,0.000000,-0.060759
22.980042,0.042412,-0.078173,0.146028,-0.104455,-0.457917,0.000000,0.000000,-0.060799
23.000045,0.042424,-0.078245,0.146052,-0.104443,-0.457905,0.000000,0.000000,-0.060772
23.020042,0.042424,-0.078233,0.146184,-0.104443,-0.457905,0.000000,0.000000,-0.060813
23.040428,0.042508,-0.078197,0.146148,-0.104431,-0.457917,0.000000,0.000000,-0.060799
23.060055,0.042580,-0.078245,0.146040,-0.104455,-0.457905,0.000000,0.000000,-0.060839
23.080044,0.042640,-0.078317,0.146004,-0.104466,-0.457905,0.000000,0.000000,-0.060880
23.100249,0.042688,-0.078389,0.145980,-0.104478,-0.457905,0.000000,0.000000,-0.060826
23.120265,0.042640,-0.078377,0.145944,-0.104742,-0.457917,0.000000,0.000000,-0.060826
23.140172,0.042472,-0.078449,0.145884,-0.105126,-0.457953,0.000000,0.000000,-0.060880
23.160085,0.042196,-0.078461,0.145836,-0.105401,-0.457929,0.000000,0.000000,-0.060906
23.180058,0.041957,-0.078497,0.145824,-0.105761,-0.457953,0.000000,0.000000,-0.060920
23.200058,0.041825,-0.078533,0.145836,-0.105917,-0.457953,0.000000,0.000000,-0.060947
23.220040,0.041705,-0.078557,0.145824,-0.105917,-0.457929,0.000000,0.000000,-0.060973
23.240057,0.041669,-0.078652,0.145812,-0.105881,-0.457941,0.000000,0.000000,-0.060947
23.260048,0.041753,-0.078736,0.145812,-0.105845,-0.457953,0.000000,0.000000,-0.060947
23.280046,0.041801,-0.078820,0.145824,-0.105701,-0.457929,0.000000,0.000000,-0.060947
23.300044,0.041969,-0.078832,0.145824,-0.105389,-0.457941,0.000000,0.000000,-0.060947
23.320045,0.042316,-0.078904,0.145860,-0.104670,-0.457941,0.000000,0.000000,-0.060906
23.340043,0.043047,-0.078928,0.145944,-0.103388,-0.457929,0.000000,0.000000,-0.060933
23.360044,0.043575,-0.078928,0.146243,-0.098235,-0.457917,0.000000,0.000000,-0.060933
23.380053,0.043563,-0.078856,0.146243,-0.085304,-0.457941,0.000000,0.000000,-0.060947
23.400046,0.043982,-0.078880,0.145932,-0.070132,-0.457941,0.000000,0.000000,-0.060906
23.420042,0.044449,-0.079012,0.146016,-0.052131,-0.457941,0.000000,0.000000,-0.060947
23.440050,0.044282,-0.079144,0.145620,-0.030560,-0.457929,0.000000,0.000000,-0.060973
23.460047,0.044581,-0.079300,0.145536,-0.006448,-0.457917,0.000000,0.000000,-0.060947
23.480118,0.044509,-0.079539,0.145273,0.020265,-0.457917,0.000000,0.000000,-0.060947
23.500226,0.044258,-0.079875,0.145273,0.048704,-0.457917,0.000000,0.000000,-0.060947
23.520283,0.044246,-0.080067,0.145273,0.076819,-0.457917,0.000000,0.000000,-0.060960
23.540256,0.044270,-0.080378,0.145105,0.103879,-0.457905,0.000000,0.000000,-0.060893
23.560238,0.043910,-0.080558,0.145117,0.127800,-0.457953,0.000000,0.000000,-0.060960
23.580151,0.044078,-0.080894,0.145524,0.147502,-0.457953,0.000000,0.000000,-0.060906
23.600068,0.043910,-0.081181,0.145465,0.166353,-0.457953,0.000000,0.000000,-0.060947
23.620057,0.044246,-0.081193,0.145884,0.184497,-0.457953,0.000000,0.000000,-0.060906
23.640059,0.043635,-0.081073,0.145668,0.203600,-0.457965,0.000000,0.000000,-0.060679
23.660041,0.043563,-0.081157,0.145716,0.221217,-0.457941,0.000000,0.000000,-0.060250
23.680063,0.043239,-0.081253,0.145393,0.239565,-0.457965,0.000000,0.000000,-0.060371
23.700042,0.042963,-0.081625,0.145309,0.252544,-0.457989,0.000000,0.000000,-0.060223
23.720045,0.042760,-0.081864,0.145536,0.267596,-0.458001,0.000000,0.000000,-0.060290
23.740043,0.042568,-0.081900,0.145369,0.276164,-0.458037,0.000000,0.000000,-0.060371
23.760054,0.042172,-0.081948,0.145536,0.283667,-0.458073,0.000000,0.000000,-0.060210
23.780043,0.042820,-0.081948,0.145692,0.288257,-0.458073,0.000000,0.000000,-0.060264
23.800428,0.042975,-0.081852,0.145956,0.295855,-0.458073,0.000000,0.000000,-0.060625
23.820043,0.042664,-0.081744,0.145728,0.308510,-0.458073,0.000000,0.000000,-0.060732
23.840042,0.042412,-0.081996,0.145453,0.316587,-0.458085,0.000000,0.000000,-0.060732
23.860193,0.042232,-0.082176,0.145572,0.320770,-0.458085,0.000000,0.000000,-0.060464
23.880233,0.043323,-0.082344,0.145872,0.324089,-0.458085,0.000000,0.000000,-0.060665
23.900098,0.043539,-0.082404,0.145764,0.328607,-0.458085,0.000000,0.000000,-0.060759
23.920040,0.043371,-0.082200,0.145764,0.336277,-0.458061,0.000000,0.000000,-0.060799
23.940232,0.042975,-0.082092,0.145752,0.346224,-0.458073,0.000000,0.000000,-0.060853
23.960047,0.042508,-0.082272,0.145584,0.353798,-0.458097,0.000000,0.000000,-0.060464
23.980047,0.042268,-0.082356,0.145752,0.357346,-0.458085,0.000000,0.000000,-0.060223
24.000058,0.042736,-0.082332,0.145860,0.357681,-0.458085,0.000000,0.000000,-0.060250
24.020062,0.043323,-0.082044,0.146040,0.358137,-0.458085,0.000000,0.000000,-0.060505
24.040069,0.043694,-0.082008,0.146028,0.358748,-0.458085,0.000000,0.000000,-0.060464
24.060057,0.043910,-0.082032,0.146567,0.359071,-0.458085,0.000000,0.000000,-0.060384
24.080048,0.044210,-0.081816,0.147082,0.359287,-0.458061,0.000000,0.000000,-0.060411
24.100044,0.044438,-0.081661,0.147034,0.359778,-0.458073,0.000000,0.000000,-0.060518
24.120057,0.044677,-0.081672,0.146843,0.360462,-0.458085,0.000000,0.000000,-0.060558
24.140056,0.044857,-0.081816,0.146795,0.360773,-0.458061,0.000000,0.000000,-0.060598
24.160361,0.045013,-0.081816,0.146783,0.360785,-0.458073,0.000000,0.000000,-0.060679
24.180062,0.045001,-0.081816,0.146675,0.360797,-0.458061,0.000000,0.000000,-0.060705
24.200058,0.044941,-0.081972,0.146028,0.360713,-0.458061,0.000000,0.000000,-0.060679
24.220057,0.044593,-0.082164,0.146088,0.360402,-0.458061,0.000000,0.000000,-0.060598
24.240167,0.043922,-0.082188,0.146064,0.359251,-0.458073,0.000000,0.000000,-0.060545
24.260214,0.043431,-0.082092,0.146279,0.357693,-0.458061,0.000000,0.000000,-0.060545
24.280063,0.043047,-0.081972,0.146351,0.357022,-0.458061,0.000000,0.000000,-0.060558
24.300069,0.042125,-0.081852,0.146255,0.356519,-0.458073,0.000000,0.000000,-0.060491
24.320056,0.040770,-0.081888,0.146184,0.355308,-0.458073,0.000000,0.000000,-0.060330
24.340146,0.039548,-0.081936,0.146220,0.352312,-0.458085,0.000000,0.000000,-0.060143
24.360058,0.038182,-0.081888,0.146375,0.346500,-0.458109,0.000000,0.000000,-0.060223
24.380163,0.036180,-0.081804,0.146351,0.341047,-0.458133,0.000000,0.000000,-0.060183
24.400054,0.033388,-0.081828,0.145908,0.337032,-0.458145,0.000000,0.000000,-0.060063
24.420057,0.030895,-0.082104,0.145357,0.332143,-0.458145,0.000000,0.000000,-0.059996
24.440057,0.029409,-0.082248,0.145057,0.321369,-0.458169,0.000000,0.000000,-0.059889
24.460056,0.028834,-0.082332,0.145129,0.306233,-0.458169,0.000000,0.000000,-0.060036
24.480064,0.027372,-0.082380,0.144937,0.294261,-0.458157,0.000000,0.000000,-0.060304
24.500057,0.026425,-0.082392,0.144793,0.282888,-0.458157,0.000000,0.000000,-0.060116
24.520056,0.026305,-0.082439,0.144853,0.269897,-0.458133,0.000000,0.000000,-0.060264
24.540056,0.025670,-0.082499,0.144710,0.259938,-0.458145,0.000000,0.000000,-0.060558
24.560057,0.024244,-0.082523,0.144338,0.253023,-0.458157,0.000000,0.000000,-0.060558
24.580066,0.023513,-0.082523,0.143655,0.242657,-0.458157,0.000000,0.000000,-0.060277
24.600048,0.023285,-0.082583,0.143523,0.229366,-0.458157,0.000000,0.000000,-0.060438
24.620285,0.022027,-0.082643,0.143427,0.218053,-0.458109,0.000000,0.000000,-0.060652
24.640229,0.020781,-0.082631,0.142409,0.208298,-0.458133,0.000000,0.000000,-0.060518
24.660223,0.020541,-0.082607,0.140263,0.193593,-0.458121,0.000000,0.000000,-0.060210
24.680181,0.019942,-0.082571,0.138717,0.181046,-0.458133,0.000000,0.000000,-0.060438
24.700090,0.018887,-0.082655,0.137243,0.168726,-0.458133,0.000000,0.000000,-0.060464
24.720134,0.018851,-0.082451,0.135494,0.152188,-0.458133,0.000000,0.000000,-0.060371
24.740059,0.018240,-0.082056,0.134103,0.138610,-0.458109,0.000000,0.000000,-0.060464
24.760062,0.017557,-0.081984,0.131155,0.125043,-0.458133,0.000000,0.000000,-0.060183
24.780047,0.017521,-0.081816,0.124720,0.111034,-0.458133,0.000000,0.000000,-0.060183
24.800045,0.016694,-0.081661,0.118416,0.099493,-0.458121,0.000000,0.000000,-0.060438
24.820043,0.015927,-0.081696,0.114761,0.086334,-0.458121,0.000000,0.000000,-0.060290
24.840044,0.015771,-0.081744,0.108325,0.071294,-0.458109,0.000000,0.000000,-0.060290
24.860055,0.014765,-0.081613,0.101099,0.059921,-0.458109,0.000000,0.000000,-0.060558
24.880047,0.013602,-0.081984,0.095095,0.048788,-0.458097,0.000000,0.000000,-0.060558
24.900044,0.013099,-0.082188,0.087641,0.034251,-0.458121,0.000000,0.000000,-0.060384
24.920042,0.011457,-0.081684,0.075824,0.020553,-0.458109,0.000000,0.000000,-0.060464
24.940044,0.009180,-0.081541,0.072157,0.005309,-0.458109,0.000000,0.000000,-0.060170
24.960058,0.007610,-0.081792,0.064811,-0.011721,-0.458109,0.000000,0.000000,-0.060130
24.980046,0.005333,-0.081840,0.056913,-0.025730,-0.458097,0.000000,0.000000,-0.060357
25.000341,0.004051,-0.081972,0.048153,-0.041034,-0.458097,0.000000,0.000000,-0.060277
25.020321,0.002649,-0.081732,0.037283,-0.054648,-0.458097,0.000000,0.000000,-0.060264
25.040324,0.000228,-0.081984,0.028918,-0.066980,-0.458133,0.000000,0.000000,-0.060250
25.060064,-0.001222,-0.082272,0.020169,-0.083422,-0.458097,0.000000,0.000000,-0.060089
25.080058,-0.003140,-0.082380,0.012080,-0.096066,-0.458085,0.000000,0.000000,-0.060357
25.100059,-0.005093,-0.082404,0.002529,-0.107439,-0.458133,0.000000,0.000000,-0.060264
25.120059,-0.006004,-0.082140,-0.006903,-0.119303,-0.458121,0.000000,0.000000,-0.060009
25.140064,-0.007203,-0.082320,-0.011757,-0.128423,-0.458133,0.000000,0.000000,-0.060170
25.160065,-0.008952,-0.082428,-0.016179,-0.132953,-0.458121,0.000000,0.000000,-0.060384
25.180102,-0.010606,-0.082428,-0.019990,-0.133972,-0.458133,0.000000,0.000000,-0.060264
25.200065,-0.011745,-0.082775,-0.023405,-0.133828,-0.458157,0.000000,0.000000,-0.060116
25.220058,-0.012464,-0.082871,-0.029230,-0.133336,-0.458157,0.000000,0.000000,-0.060022
25.240064,-0.012895,-0.082811,-0.035473,-0.132078,-0.458157,0.000000,0.000000,-0.059942
25.260065,-0.013039,-0.082775,-0.039752,-0.129969,-0.458157,0.000000,0.000000,-0.059835
25.280071,-0.013111,-0.082763,-0.043239,-0.126805,-0.458157,0.000000,0.000000,-0.059835
25.300064,-0.013087,-0.082775,-0.045960,-0.123941,-0.458169,0.000000,0.000000,-0.059835
25.320058,-0.012979,-0.082739,-0.048380,-0.122023,-0.458181,0.000000,0.000000,-0.059822
25.340055,-0.012643,-0.082715,-0.049603,-0.119351,-0.458169,0.000000,0.000000,-0.059768
25.360060,-0.012344,-0.082595,-0.049399,-0.118512,-0.458169,0.000000,0.000000,-0.059768
25.380324,-0.012068,-0.082535,-0.049219,-0.118476,-0.458157,0.000000,0.000000,-0.059768
25.400267,-0.011948,-0.082428,-0.049171,-0.118464,-0.458169,0.000000,0.000000,-0.059781
25.420172,-0.011792,-0.082320,-0.049147,-0.118476,-0.458169,0.000000,0.000000,-0.059862
25.440159,-0.011061,-0.082200,-0.048620,-0.118404,-0.458169,0.000000,0.000000,-0.059902
25.460083,-0.009995,-0.082128,-0.047625,-0.117625,-0.458157,0.000000,0.000000,-0.059982
25.480162,-0.009108,-0.081936,-0.047074,-0.115025,-0.458157,0.000000,0.000000,-0.060036
25.500079,-0.008089,-0.081768,-0.047122,-0.110770,-0.458169,0.000000,0.000000,-0.060036
25.520067,-0.007011,-0.081732,-0.047206,-0.106696,-0.458169,0.000000,0.000000,-0.060049
25.540041,-0.006088,-0.081672,-0.047266,-0.100176,-0.458169,0.000000,0.000000,-0.060210
25.560045,-0.005896,-0.081708,-0.047446,-0.089546,-0.458157,0.000000,0.000000,-0.060357
25.580042,-0.006040,-0.081816,-0.047649,-0.080810,-0.458193,0.000000,0.000000,-0.060290
25.600050,-0.005752,-0.081876,-0.047877,-0.073415,-0.458205,0.000000,0.000000,-0.059915
25.620045,-0.005333,-0.081828,-0.047661,-0.069089,-0.458229,0.000000,0.000000,-0.059996
25.640043,-0.004902,-0.081732,-0.047565,-0.067807,-0.458217,0.000000,0.000000,-0.059982
25.660048,-0.004722,-0.081649,-0.047493,-0.067819,-0.458205,0.000000,0.000000,-0.059996
25.680047,-0.004770,-0.081661,-0.047493,-0.067843,-0.458205,0.000000,0.000000,-0.059862
25.700042,-0.004794,-0.081649,-0.047493,-0.067867,-0.458217,0.000000,0.000000,-0.059768
25.720041,-0.004770,-0.081661,-0.047529,-0.067855,-0.458217,0.000000,0.000000,-0.059822
25.740040,-0.004734,-0.081672,-0.047601,-0.067831,-0.458217,0.000000,0.000000,-0.059862
25.760053,-0.004590,-0.081672,-0.047733,-0.067819,-0.458217,0.000000,0.000000,-0.059942
25.780046,-0.004566,-0.081684,-0.047937,-0.067855,-0.458229,0.000000,0.000000,-0.059996
25.800052,-0.004614,-0.081792,-0.047949,-0.067867,-0.458229,0.000000,0.000000,-0.059996
25.820147,-0.004602,-0.081828,-0.047961,-0.067879,-0.458229,0.000000,0.000000,-0.060036
25.840190,-0.004566,-0.081816,-0.047949,-0.067867,-0.458229,0.000000,0.000000,-0.060063
25.860043,-0.004542,-0.081852,-0.047961,-0.067855,-0.458241,0.000000,0.000000,-0.060089
25.880209,-0.004542,-0.081816,-0.047937,-0.067867,-0.458229,0.000000,0.000000,-0.060116
25.900040,-0.004506,-0.081840,-0.047949,-0.067855,-0.458229,0.000000,0.000000,-0.060076
25.920041,-0.004494,-0.081852,-0.047961,-0.067855,-0.458229,0.000000,0.000000,-0.060076
25.940045,-0.004470,-0.081816,-0.047865,-0.067855,-0.458229,0.000000,0.000000,-0.060116
25.960049,-0.004302,-0.081708,-0.047781,-0.067807,-0.458229,0.000000,0.000000,-0.060049
25.980438,-0.003991,-0.081625,-0.047709,-0.067795,-0.458229,0.000000,0.000000,-0.059982
26.000048,-0.003547,-0.081625,-0.047649,-0.067771,-0.458229,0.000000,0.000000,-0.059942
26.020463,-0.003188,-0.081613,-0.047625,-0.067783,-0.458229,0.000000,0.000000,-0.059915
26.040040,-0.002720,-0.081601,-0.047625,-0.067759,-0.458229,0.000000,0.000000,-0.059889
26.060047,-0.002301,-0.081601,-0.047649,-0.067711,-0.458229,0.000000,0.000000,-0.059929
26.080041,-0.002013,-0.081517,-0.047673,-0.067711,-0.458229,0.000000,0.000000,-0.060009
26.100043,-0.001917,-0.081517,-0.047661,-0.067699,-0.458229,0.000000,0.000000,-0.060116
26.120039,-0.001894,-0.081553,-0.047673,-0.067699,-0.458229,0.000000,0.000000,-0.060156
26.140044,-0.001858,-0.081541,-0.047697,-0.067699,-0.458229,0.000000,0.000000,-0.060130
26.160322,-0.001654,-0.081529,-0.047685,-0.067687,-0.458229,0.000000,0.000000,-0.060116
26.180059,-0.001318,-0.081517,-0.047661,-0.067687,-0.458217,0.000000,0.000000,-0.060089
26.200165,-0.000911,-0.081505,-0.047589,-0.067663,-0.458229,0.000000,0.000000,-0.060076
26.220063,-0.000587,-0.081481,-0.047470,-0.067639,-0.458229,0.000000,0.000000,-0.060009
26.240092,-0.000276,-0.081385,-0.047398,-0.067603,-0.458229,0.000000,0.000000,-0.059956
26.260226,-0.000084,-0.081337,-0.047410,-0.067579,-0.458229,0.000000,0.000000,-0.059915
26.280045,-0.000048,-0.081301,-0.047398,-0.067603,-0.458229,0.000000,0.000000,-0.059915
26.300040,0.000000,-0.081241,-0.047386,-0.067591,-0.458241,0.000000,0.000000,-0.059915
26.320039,0.000120,-0.081097,-0.047314,-0.067495,-0.458229,0.000000,0.000000,-0.059915
26.340040,0.000324,-0.081025,-0.047230,-0.067435,-0.458229,0.000000,0.000000,-0.059942
26.360045,0.000635,-0.080941,-0.047026,-0.067411,-0.458229,0.000000,0.000000,-0.059942
26.380041,0.001067,-0.080834,-0.046942,-0.067363,-0.458229,0.000000,0.000000,-0.059942
26.400037,0.001546,-0.080642,-0.046858,-0.067196,-0.458229,0.000000,0.000000,-0.059942
26.420041,0.001977,-0.080426,-0.046834,-0.067100,-0.458253,0.000000,0.000000,-0.059942
26.440043,0.002313,-0.080222,-0.046583,-0.067040,-0.458229,0.000000,0.000000,-0.059915
26.460282,0.002625,-0.080079,-0.046007,-0.067040,-0.458229,0.000000,0.000000,-0.059889
26.480039,0.003068,-0.079983,-0.044977,-0.067028,-0.458241,0.000000,0.000000,-0.059902
26.500042,0.003583,-0.079923,-0.043431,-0.067016,-0.458253,0.000000,0.000000,-0.059969
26.520173,0.004087,-0.079851,-0.042005,-0.067004,-0.458229,0.000000,0.000000,-0.059942
26.540041,0.004542,-0.079731,-0.040830,-0.066992,-0.458229,0.000000,0.000000,-0.059902
26.560328,0.004902,-0.079671,-0.039428,-0.066992,-0.458241,0.000000,0.000000,-0.059942
26.580583,0.005093,-0.079611,-0.038373,-0.066992,-0.458253,0.000000,0.000000,-0.059929
26.600275,0.005333,-0.079563,-0.036863,-0.066932,-0.458229,0.000000,0.000000,-0.059969
26.620054,0.005537,-0.079563,-0.035425,-0.066932,-0.458229,0.000000,0.000000,-0.059969
26.640049,0.005633,-0.079443,-0.035006,-0.066944,-0.458229,0.000000,0.000000,-0.059929
26.660144,0.005776,-0.079252,-0.034970,-0.066908,-0.458229,0.000000,0.000000,-0.059875
26.680047,0.005980,-0.079216,-0.035030,-0.066896,-0.458229,0.000000,0.000000,-0.059862
26.700041,0.006124,-0.079216,-0.035054,-0.066884,-0.458241,0.000000,0.000000,-0.059889
26.720037,0.006208,-0.079216,-0.035054,-0.066836,-0.458229,0.000000,0.000000,-0.059862
26.740042,0.006316,-0.079204,-0.035078,-0.066860,-0.458229,0.000000,0.000000,-0.059862
26.760168,0.006376,-0.079228,-0.035102,-0.066836,-0.458229,0.000000,0.000000,-0.059822
26.780040,0.006459,-0.079228,-0.035114,-0.066836,-0.458229,0.000000,0.000000,-0.059822
26.800105,0.006531,-0.079240,-0.035078,-0.066824,-0.458229,0.000000,0.000000,-0.059822
26.820036,0.006615,-0.079240,-0.035102,-0.066824,-0.458241,0.000000,0.000000,-0.059808
26.841230,0.006771,-0.079228,-0.035102,-0.066824,-0.458217,0.000000,0.000000,-0.059808
26.860049,0.006819,-0.079228,-0.035102,-0.066812,-0.458229,0.000000,0.000000,-0.059835
26.880195,0.006903,-0.079240,-0.035078,-0.066812,-0.458229,0.000000,0.000000,-0.059835
26.900228,0.006939,-0.079204,-0.035078,-0.066812,-0.458241,0.000000,0.000000,-0.059808
26.920055,0.007011,-0.079216,-0.035066,-0.066800,-0.458217,0.000000,0.000000,-0.059795
26.940059,0.007143,-0.079204,-0.035066,-0.066800,-0.458229,0.000000,0.000000,-0.059822
26.960787,0.007226,-0.079192,-0.035066,-0.066800,-0.458229,0.000000,0.000000,-0.059822
26.980505,0.007286,-0.079192,-0.035054,-0.066800,-0.458229,0.000000,0.000000,-0.059808
27.000069,0.007334,-0.079180,-0.035042,-0.066776,-0.458229,0.000000,0.000000,-0.059795
27.020092,0.007418,-0.079156,-0.035054,-0.066764,-0.458229,0.000000,0.000000,-0.059822
27.040143,0.007514,-0.079168,-0.035078,-0.066740,-0.458229,0.000000,0.000000,-0.059822
27.060043,0.007598,-0.079144,-0.035078,-0.066716,-0.458229,0.000000,0.000000,-0.059862
27.080041,0.007610,-0.079156,-0.035078,-0.066680,-0.458229,0.000000,0.000000,-0.059862
27.100074,0.007766,-0.079144,-0.035066,-0.066668,-0.458229,0.000000,0.000000,-0.059915
27.120061,0.008005,-0.079156,-0.035066,-0.066620,-0.458217,0.000000,0.000000,-0.059848
27.140066,0.008341,-0.079144,-0.035066,-0.066596,-0.458229,0.000000,0.000000,-0.059835
27.160062,0.008713,-0.079144,-0.035078,-0.066572,-0.458229,0.000000,0.000000,-0.059862
27.180046,0.009036,-0.079144,-0.035102,-0.066536,-0.458229,0.000000,0.000000,-0.059889
27.200058,0.009348,-0.079132,-0.035114,-0.066536,-0.458229,0.000000,0.000000,-0.059862
27.220067,0.009635,-0.079180,-0.035102,-0.066476,-0.458229,0.000000,0.000000,-0.059848
27.240083,0.009815,-0.079192,-0.035102,-0.066441,-0.458229,0.000000,0.000000,-0.059835
27.260057,0.009911,-0.079180,-0.035102,-0.066405,-0.458229,0.000000,0.000000,-0.059862
27.280061,0.010091,-0.079192,-0.035090,-0.066393,-0.458229,0.000000,0.000000,-0.059862
27.300054,0.010235,-0.079168,-0.035102,-0.066381,-0.458229,0.000000,0.000000,-0.059835
27.320260,0.010366,-0.079156,-0.035102,-0.066393,-0.458229,0.000000,0.000000,-0.059808
27.340452,0.010498,-0.079156,-0.035090,-0.066369,-0.458229,0.000000,0.000000,-0.059822
27.360222,0.010558,-0.079192,-0.035090,-0.066369,-0.458217,0.000000,0.000000,-0.059848
27.380042,0.010702,-0.079180,-0.035102,-0.066345,-0.458217,0.000000,0.000000,-0.059822
27.400055,0.010918,-0.079168,-0.035090,-0.066333,-0.458229,0.000000,0.000000,-0.059795
27.420073,0.011373,-0.079156,-0.035102,-0.066309,-0.458217,0.000000,0.000000,-0.059795
27.440429,0.011757,-0.079180,-0.035102,-0.066249,-0.458229,0.000000,0.000000,-0.059768
27.460047,0.011948,-0.079156,-0.035102,-0.066201,-0.458217,0.000000,0.000000,-0.059701
27.480056,0.012080,-0.079132,-0.035078,-0.066201,-0.458205,0.000000,0.000000,-0.059661
27.500056,0.012140,-0.079132,-0.035078,-0.066177,-0.458217,0.000000,0.000000,-0.059594
27.520057,0.012212,-0.079180,-0.035066,-0.066141,-0.458217,0.000000,0.000000,-0.059514
27.540076,0.012224,-0.079168,-0.035066,-0.066141,-0.458217,0.000000,0.000000,-0.059420
27.560056,0.012236,-0.079144,-0.035078,-0.066141,-0.458217,0.000000,0.000000,-0.059393
27.580054,0.012224,-0.079132,-0.035126,-0.066153,-0.458229,0.000000,0.000000,-0.059299
27.600057,0.012212,-0.079156,-0.035138,-0.066153,-0.458217,0.000000,0.000000,-0.059232
27.620067,0.012164,-0.079156,-0.035150,-0.066153,-0.458229,0.000000,0.000000,-0.059165
27.640084,0.012104,-0.079192,-0.035186,-0.066129,-0.458217,0.000000,0.000000,-0.059018
